order,id,urban_rural,landuse_id,landuse_description,label,clf
1545,9710751,1,6,decoracao,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1546,1153969,1,6,servico de assistencia em informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1547,8803510,1,6,moveis e decoracao ideato,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1548,3647300,1,6,shalon informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1549,7274140,1,6,cursos informatica,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,lr
1550,3998583,1,6,matadouro e curral,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1551,2529568,1,6,frigorifico,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1552,6880070,1,6,conserto de maquinas de assar frango,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1553,2442240,1,6,frigorifico da granja,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1554,3739262,1,6,frigorifico e mercado fabrine,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1555,6019524,1,6,abatedouro,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1556,1094803,1,6,frigorifico vitoria,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1557,3494593,1,6,abate de frango,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1558,5415662,1,6,matadouro municipal rn,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1559,1598045,1,6,frigorifico e mercantil sem nome,INDÚSTRIAS DE TRANSFORMAÇÃO,lr
1560,8414546,1,6,imobiliaria portal imoveis,ATIVIDADES IMOBILIÁRIAS,lr
1561,2948652,1,6,loja imobiliaria,ATIVIDADES IMOBILIÁRIAS,lr
1562,10867573,1,6,imobiliaria gaucha,ATIVIDADES IMOBILIÁRIAS,lr
1563,7562181,1,6,imobiliaria j i,ATIVIDADES IMOBILIÁRIAS,lr
1564,714499,1,6,imobiliaria alho,ATIVIDADES IMOBILIÁRIAS,lr
1565,7896666,1,6,imobiliaria toutatis,ATIVIDADES IMOBILIÁRIAS,lr
1566,8329719,1,6,imoveis teixeira imobiliaria,ATIVIDADES IMOBILIÁRIAS,lr
1567,4730751,1,6,comerci imobiliaria,ATIVIDADES IMOBILIÁRIAS,lr
1568,8953863,1,6,imobiliaria conrado,ATIVIDADES IMOBILIÁRIAS,lr
1569,7915421,1,6,imoveis,ATIVIDADES IMOBILIÁRIAS,lr
1570,7578377,1,6,predio em construcao,OBRAS,lr
1571,5958056,1,6,canteiro de obras da cesan,OBRAS,lr
1572,10516368,1,6,capatazia de obra frefeitura,OBRAS,lr
1573,1683937,1,6,sls terceirizacao em servicos,OBRAS,lr
1574,7167191,1,6,casa em construcao,OBRAS,lr
1575,80867,2,6,canteiro de obra da delta construcao,OBRAS,lr
1576,1604337,1,6,canteiro de obras,OBRAS,lr
1577,9804379,1,6,smk tercerisacao em moves tubulares,OBRAS,lr
1578,4084816,1,6,casa em ruina,OBRAS,lr
1579,8133717,1,6,em,OBRAS,lr
1580,7916685,2,6,escritorio do aeroporto,- TRANSPORTE AÉREO,lr
1581,9008833,1,6,borracharia aeroporto,- TRANSPORTE AÉREO,lr
1582,11174783,1,6,estacionamento do aeroporto,- TRANSPORTE AÉREO,lr
1583,10787039,1,6,aeroporto andre maggi,- TRANSPORTE AÉREO,lr
1584,8460100,1,6,aeroporto veiculos,- TRANSPORTE AÉREO,lr
1585,7037818,1,6,eletronica aeroporto,- TRANSPORTE AÉREO,lr
1586,205232,2,6,aeroporto da comara,- TRANSPORTE AÉREO,lr
1587,7166800,1,6,aeroporto,- TRANSPORTE AÉREO,lr
1588,1304102,1,6,restaurante aeroporto,- TRANSPORTE AÉREO,lr
1589,5089322,1,6,aeroporto baunilha,- TRANSPORTE AÉREO,lr
1590,8125895,1,6,hipermercado bergamini,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1591,8812109,1,6,angeloni hipermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1592,8047523,1,6,hipermercado carrefur,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1593,5372551,1,6,hipermercado baronesa,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1594,6611893,1,6,hipermercado bramil,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1595,8456812,1,6,wall mart hipermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1596,8340664,1,6,hipermercado carrefour tucurvi,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1597,6980559,1,6,hipermercado,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1598,7334722,1,6,hipermercado walmart,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1599,8773400,1,6,hipermercado wallmart,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",lr
1600,8193850,1,6,embaixada russa,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1601,11472455,1,6,embaixada republica de cuba,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1602,11403708,1,6,embaixada,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1603,11471981,1,6,embaixada zambia,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1604,11472178,1,6,embaixada do canada,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1605,11471878,1,6,embaixada costa do marfim,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1606,11403200,1,6,embaixada dos eua,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1607,11404754,1,6,embaixada dos marrocos,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1608,11472174,1,6,embaixada da costa do marfim,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
1609,11472138,1,6,embaixada do burkina faso,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS,lr
