ordem,uf,municipality,district,sub_district,urban_rural,landuse_id,landuse_description,categoria_cnae,dúvidas,CNAE
222284,35,50308,96,0,1,6,TEK SOM,,,
79423,23,11405,5,0,1,6,TEKA,,,
388418,35,38709,5,0,1,6,TEKA SOM E PRESENTES,,,
431434,41,15200,5,24,1,6,TEKAO AUTO PCAS,,,
333627,15,1402,5,0,1,6,TEKAS BOTIQUE,,,
520912,31,16605,5,0,1,6,TEKFUND,,,
512237,42,2107,5,0,1,6,TEKICELL CELULAR,,,
151285,52,1405,10,0,1,6,TEKINTE MONTAGENS LTDA,,,
135253,12,401,5,0,1,6,TEKIOS ENGENHARIA,,,
110786,52,8707,5,4,1,6,TEKNYPECAS,,,
134191,43,22400,5,0,1,6,TEKUS ALFAIATARIA,,,
267950,35,25904,5,0,1,6,TEL TELE COMUNICACOES,,,
290438,52,8707,5,1,1,6,TELA E ANTENAS,,,
419183,43,4705,5,0,1,6,TELA ENTREGA DE MERCADORIAS LRADDATZ,,,
304914,33,4557,5,21,1,6,TELA PARA PROTECAO MOSQUITO,,,
166646,31,70107,5,28,1,6,TELAS ANA KUZ,,,
517957,31,6200,5,64,1,6,TELAS ASSIS,,,
238196,41,4907,5,0,1,6,TELAS DE ALAMBRADOS,,,
141992,41,1507,5,0,1,6,TELAS FERRO NORTE,,,
433500,43,8607,5,0,1,6,TELAS SALVAGNI LTDA,,,
301437,43,21600,5,0,1,6,TELAS URBANA,,,
351629,53,108,5,18,1,6,TELAVI CONFECCOES,,,
111863,31,48103,5,0,1,6,TELE AGUAS MINERAIS,,,
257443,42,2404,5,0,1,6,TELE ALARME,,,
1208,23,4400,5,6,1,6,TELE CALCADOS,,,
253944,23,3600,5,0,2,6,TELE CEARA,,,
555698,15,5064,5,0,1,6,TELE CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
149605,52,15652,5,0,1,6,TELE CENTRO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
448056,21,9452,5,0,1,6,TELE CENTRO COMUNITARIO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
120422,50,5806,5,0,1,6,TELE CENTRO COMUNITARIO MUNICIPAL,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
76415,35,43006,5,0,1,6,TELE CENTRO COMUNITARIO PROGRAMA DE INCL,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
156489,52,2353,5,0,1,6,TELE CENTRO DE INFORMATICA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
14415,31,59506,5,0,1,6,TELE CENTRO GESAC,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
382794,33,4557,5,16,1,6,TELE COMUNICACAO,INFORMAÇÃO E COMUNICAÇÃO,,
182013,43,14407,5,16,1,6,TELE ENTREGA,,,
19137,31,44706,5,0,1,6,TELE ENTREGA AMILTON MICHELLINI,,,
275516,42,4202,5,0,1,6,TELE ENTREGA COM MOTO,,,
517906,43,14902,5,0,1,6,TELE ENTREGA DE ALIMENTOS,,,
565121,31,18601,5,25,1,6,TELE ENTREGA DE MARMTEX,,,
533409,43,14902,5,0,1,6,TELE ENTREGA DE PIZZA,,,
538196,43,13409,5,0,1,6,TELE ENTREGA DE PIZZAS,,,
412818,42,5407,5,0,1,6,TELE ENTREGA DE PIZZAS ROMA,,,
388065,43,13409,5,0,1,6,TELE ENTREGA DE REFEICOES,,,
541568,43,14407,5,13,1,6,TELE ENTREGA DE REFEICOES TCHE FRANGOS,,,
307314,31,5608,5,0,1,6,TELE ENTREGA DELIKATESSEN,,,
314421,41,4808,5,0,1,6,TELE ENTREGA MERCADORIAS,,,
366449,43,14407,5,16,1,6,TELE ENTREGA NOVA ERA,,,
176225,43,1602,5,0,1,6,TELE ENTREGA POPULAR,,,
406909,52,8707,5,16,1,6,TELE FESTA,,,
566133,53,108,5,12,1,6,TELE FRANGO,,,
35938,31,6200,60,66,1,6,TELE GAS,,,
373607,43,17509,5,12,1,6,TELE GAS SASA,,,
250277,43,5454,5,0,1,6,TELE MAQUINAS,,,
30664,35,5500,5,0,1,6,TELE MENSAGEM,,,
235034,26,14501,5,0,1,6,TELE MENSAGENS,,,
521427,35,50308,24,0,1,6,TELE MITING EVENTOS,,,
34341,33,3005,5,0,1,6,TELE MOTO,,,
75097,43,406,5,7,1,6,TELE MOTO APRESSADINHA,,,
540465,43,18309,5,0,1,6,TELE MOTO PAPA LEGUAS,,,
410116,31,6200,60,66,1,6,TELE PIZZA RENASCER,,,
405493,31,10004,5,0,1,6,TELE PIZZAS E SANDUICHES,,,
168448,31,55801,5,0,1,6,TELE RADIO,,,
95127,33,4557,5,7,1,6,TELE RIO,,,
492293,41,16604,5,0,1,4,TELE SALA COC,,,
373475,33,4557,5,22,1,6,TELE TAXI,,,
342873,29,19926,5,0,1,6,TELE TINTAS,,,
23493,31,6200,5,65,1,6,TELE VENDAS HAMBURGER,,,
403858,31,31158,5,0,1,6,TELE VIDEO PARABOLICA,,,
147215,43,4606,5,0,1,6,TELE X DO PAULO,,,
18253,29,6808,5,0,1,6,TELEBAHIA,INFORMAÇÃO E COMUNICAÇÃO,,
453659,26,3454,5,10,1,6,TELEBRAS,INFORMAÇÃO E COMUNICAÇÃO,,
30094,52,7907,5,0,1,6,TELEBRASILIA,INFORMAÇÃO E COMUNICAÇÃO,,
212474,52,11909,5,0,1,6,TELECARTOES,INFORMAÇÃO E COMUNICAÇÃO,,
12365,23,3105,5,0,2,6,TELECEARA,INFORMAÇÃO E COMUNICAÇÃO,,
239963,11,106,5,0,1,6,TELECEL,INFORMAÇÃO E COMUNICAÇÃO,,
317374,16,303,5,0,1,6,TELECEL ASSISTENCIA TECNICA E ACESSORIOS,INFORMAÇÃO E COMUNICAÇÃO,,
462436,13,2603,5,11,1,6,TELECELL,INFORMAÇÃO E COMUNICAÇÃO,,
259215,31,67905,5,0,1,6,TELECENRO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
4887,31,27370,5,0,1,6,TELECENTRO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
189384,31,500,5,0,1,6,TELECENTRO ACUCENA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
362919,33,2601,20,0,1,6,TELECENTRO COMUNIDADE,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
1486,31,21605,30,0,1,6,TELECENTRO COMUNITARIO,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
162375,22,4006,5,0,1,6,TELECENTRO COMUNITARIO DE INFORMATICA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
513036,33,2601,5,0,1,6,TELECENTRO COMUNITARIO DE INTERNET,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
131315,25,17209,5,0,1,6,TELECENTRO COMUNITARIO DE VIEIROPOLIS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
517817,35,10005,5,0,1,6,TELECENTRO COMUNITARIO PROGRAMA DE INCLU,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
210387,35,24303,5,0,1,4,TELECENTRO COMUNITARIO RESP SR JEAN,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
337443,24,8904,5,0,1,6,TELECENTRO CURSOS DE INFORMATICA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
437418,28,6008,5,0,1,6,TELECENTRO DE INFORMATICA E NEGOCIOS,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
129709,31,43302,20,0,1,4,TELECENTRO EDUCACIONAL,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
467557,23,11355,5,0,1,6,TELECENTRO INFORMATICA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
340281,29,17102,5,0,1,6,TELECENTRO LUCAS LOPES E MARCONARIA,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
5292,31,29509,5,0,1,6,TELECENTRO MUNICIPAL,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,,
249533,27,7206,5,0,2,6,TELECMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
527479,11,106,5,0,1,6,TELECOLOR,INFORMAÇÃO E COMUNICAÇÃO,,
94747,43,10363,5,0,1,6,TELECOM,INFORMAÇÃO E COMUNICAÇÃO,,
126933,35,50308,77,0,1,6,TELECOM COMPONENTES ELETRONACAS,INFORMAÇÃO E COMUNICAÇÃO,,
19796,35,50308,71,0,1,6,TELECOMUNICACAO,INFORMAÇÃO E COMUNICAÇÃO,,
578473,35,50308,35,0,1,6,TELECOMUNICACAO DIAL DATA,INFORMAÇÃO E COMUNICAÇÃO,,
39316,33,4557,5,21,1,6,TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
147173,35,5906,5,0,1,6,TELECOMUNICACOES CTBC,INFORMAÇÃO E COMUNICAÇÃO,,
246159,35,22604,5,0,1,6,TELECOMUNICACOES DE SAO PAULO,INFORMAÇÃO E COMUNICAÇÃO,,
196257,31,20904,5,0,1,6,TELECOMUNICACOES DISCK CENTER,INFORMAÇÃO E COMUNICAÇÃO,,
561444,51,7875,5,0,1,6,TELECOMUNICACOES E MONITORAMENTO TECWEST,INFORMAÇÃO E COMUNICAÇÃO,,
6537,42,9003,5,0,1,6,TELECOMUNICACOES EMBRATEL,INFORMAÇÃO E COMUNICAÇÃO,,
52759,52,4300,5,0,1,6,TELECOMUNICACOES INTERNET VIA RADIO,INFORMAÇÃO E COMUNICAÇÃO,,
559542,35,12407,5,0,1,6,TELECON,INFORMAÇÃO E COMUNICAÇÃO,,
292673,35,50308,21,0,1,6,TELECON BRASIL,INFORMAÇÃO E COMUNICAÇÃO,,
433858,35,6003,5,0,1,6,TELEF0NIA,INFORMAÇÃO E COMUNICAÇÃO,,
120454,33,4557,5,33,1,6,TELEFONE,INFORMAÇÃO E COMUNICAÇÃO,,
134421,43,20651,5,0,1,6,TELEFONI,INFORMAÇÃO E COMUNICAÇÃO,,
42745,35,6003,5,0,1,6,TELEFONIA,INFORMAÇÃO E COMUNICAÇÃO,,
65544,35,40705,5,0,1,6,TELEFONIA CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
129722,35,6508,5,0,1,6,TELEFONIA CORPORATIVA,INFORMAÇÃO E COMUNICAÇÃO,,
272760,31,1607,5,0,1,6,TELEFONIA E ELETROELETRONICA,INFORMAÇÃO E COMUNICAÇÃO,,
352965,33,4557,5,7,1,6,TELEFONIA E INFORMATICA,INFORMAÇÃO E COMUNICAÇÃO,,
302231,51,3908,5,0,2,6,TELEFONIA FIXA,INFORMAÇÃO E COMUNICAÇÃO,,
418930,43,5108,5,10,1,6,TELEFONIA FIXA E MOVEL,INFORMAÇÃO E COMUNICAÇÃO,,
378788,35,18800,5,0,1,6,TELEFONIA GILBERTOS,INFORMAÇÃO E COMUNICAÇÃO,,
398716,35,50308,90,0,1,6,TELEFONIA ICOMON,INFORMAÇÃO E COMUNICAÇÃO,,
154441,26,1805,5,0,1,6,TELEFONIA MOVEL CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
126523,35,4008,5,0,1,6,TELEFONIA RURAL DE ASSIS,INFORMAÇÃO E COMUNICAÇÃO,,
359732,41,13700,5,4,1,6,TELEFONIA SERCOMTEL,INFORMAÇÃO E COMUNICAÇÃO,,
13548,31,29103,10,0,1,6,TELEFONICA,INFORMAÇÃO E COMUNICAÇÃO,,
523732,35,28007,5,0,1,6,TELEFONICA ANTENA,INFORMAÇÃO E COMUNICAÇÃO,,
196213,35,29401,5,0,1,6,TELEFONICA CENTRAL,INFORMAÇÃO E COMUNICAÇÃO,,
393874,31,5608,5,0,1,6,TELEFONICA OI,INFORMAÇÃO E COMUNICAÇÃO,,
5123,35,35507,5,0,1,6,TELEFONICA TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
190925,43,14902,5,0,1,6,TELEFONICA VIVO,INFORMAÇÃO E COMUNICAÇÃO,,
105903,33,1108,5,0,1,6,TELEFRIO ELETRODOMESTICOS,,,
431017,31,41108,5,0,1,6,TELEGAS DO MARCELO,,,
351579,43,2105,5,0,1,6,TELEGAS MINAS GAS,,,
567593,31,18601,10,5,1,6,TELEGAS ZE DO FRANGO,,,
368959,52,10208,5,0,1,6,TELEGOIAS,INFORMAÇÃO E COMUNICAÇÃO,,
193677,21,6805,5,0,1,6,TELEGRAFOS CORREIO,"TRANSPORTE, ARMAZENAGEM E CORREIO",,
18848,31,6200,5,62,1,6,TELEMAKTING,,,
7806,23,5001,5,0,1,6,TELEMAR,INFORMAÇÃO E COMUNICAÇÃO,,
372727,31,50604,5,0,1,6,TELEMAR E TORRE DE CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
132536,35,49805,5,0,1,6,TELEMARKENTG VENDA DE PRODUTOS AGROPECUA,,,
188120,35,37602,5,0,1,6,TELEMARKETING,,,
410765,35,8108,5,0,1,6,TELEMARKT,,,
275676,31,6200,60,69,1,6,TELEMARKTIN,,,
504524,35,25300,5,0,1,6,TELEMARKTING CASA DA CRIANCA,,,
518038,43,9209,5,0,1,6,TELEMARTIK,,,
430163,32,4906,5,0,1,6,TELEMAT CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
402080,51,3304,17,0,1,6,TELEMAT SA NOROAGRO,,,
316455,41,27700,5,0,1,6,TELEMENSAGEM,,,
226133,33,4557,5,23,1,6,TELEMENSAGEM CUPIDO DO AMOR,,,
339255,21,11300,5,0,1,6,TELEMENSAGEM GOTINHA DE AMOR,,,
161180,35,48708,5,0,1,6,TELEMENSAGENS,,,
507409,33,3401,5,0,1,6,TELEMONT COMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
294877,50,807,5,0,1,6,TELEMS,INFORMAÇÃO E COMUNICAÇÃO,,
470560,31,14204,5,0,1,6,TELEON,INFORMAÇÃO E COMUNICAÇÃO,,
257615,52,8707,5,5,1,6,TELEOTICA,,,
190738,41,16109,5,0,1,6,TELEPAR,,,
521315,31,18601,10,7,1,6,TELEPIZZA,,,
463691,29,33307,5,0,1,6,TELEPORT,,,
313859,35,9502,5,0,1,6,TELEPOSTO,,,
502159,26,10509,5,0,1,6,TELERADIO,INFORMAÇÃO E COMUNICAÇÃO,,
489250,52,4003,5,0,1,6,TELERASILIA,INFORMAÇÃO E COMUNICAÇÃO,,
553424,25,4009,5,0,1,6,TELEREBOK,,,
109337,11,304,5,0,1,6,TELERON,,,
225229,35,52403,15,0,1,6,TELES MODAS ROUPAS MASCULINAS FEMININAS,,,
420423,33,4557,5,7,1,6,TELESEGURANCA 24HS,,,
91063,41,19905,5,0,1,6,TELESOM,,,
535500,28,2908,5,0,1,6,TELESOM CONSERTO DE TV,,,
24782,43,7708,5,25,1,6,TELESOM ELETRONICA,,,
241221,35,12803,5,0,1,6,TELESP,INFORMAÇÃO E COMUNICAÇÃO,,
118691,35,18800,5,0,1,6,TELESP CELULAR,INFORMAÇÃO E COMUNICAÇÃO,,
525268,42,7304,15,0,1,6,TELESUL AUTOSOM,INFORMAÇÃO E COMUNICAÇÃO,,
40242,41,4303,5,1,1,6,TELESYSTEM SOLUCOES EM TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
453601,31,14303,5,0,1,6,TELETRIM,,,
201743,41,4808,5,0,1,6,TELEVEL TELECOMUNICACOES,INFORMAÇÃO E COMUNICAÇÃO,,
318909,26,11606,5,18,1,6,TELEVENDAS DE AVIAMENTOS,,,
164575,51,7909,5,0,1,6,TELEVISAO,INFORMAÇÃO E COMUNICAÇÃO,,
372068,24,4606,5,0,2,6,TELEVISAO PULBLICA,INFORMAÇÃO E COMUNICAÇÃO,,
577589,43,14902,5,0,1,6,TELFIO TELEFONIA,INFORMAÇÃO E COMUNICAÇÃO,,
326725,31,6200,5,68,1,6,TELHABEL LTDA,,,
478401,31,47907,5,0,1,6,TELHADAO,,,
69778,35,3802,5,0,1,6,TELHAO BIG CHURRASQUEIRAS,,,
381291,41,28203,5,0,1,6,TELHAS BORSSATO,,,
399288,35,49904,5,0,1,6,TELHAS E CALHAS,,,
264209,31,39409,5,0,1,6,TELHAS GALVANIZADA,,,
431076,41,6902,5,2,1,6,TELHAS PARANA,,,
241807,31,62005,5,0,1,6,TELHASULMATERIAIS DE ONSTRUCAO,,,
63849,23,5506,5,0,1,6,TELHOCA DO MAGAO,,,
104468,31,57708,5,0,2,3,TELICOFAZ,,,
393832,26,5152,5,0,1,6,TELIE DE COSTURA,,,
147292,35,50308,6,0,1,6,TELL COMUNICACOES LTDA,,,
418696,21,10609,5,0,1,6,TELLECEL CELULARES,,,
43835,35,50308,50,0,1,6,TELLES CHAVEIRO,,,
130607,42,2404,5,0,1,6,TELLES INFORMATICA,,,
467431,15,800,5,0,1,6,TELMA CABELEREIRO,,,
330783,41,19103,5,0,1,6,TELMACAR MECANICA EM GERAL,,,
291117,25,4108,5,0,2,6,TELPA,,,
480000,25,15401,5,0,1,6,TELPA VAGA,,,
492213,35,45803,5,0,1,6,TELPAK INDUSTRIA DE PAPELAO,,,
249778,26,13602,10,0,2,6,TELPE VAGO,,,
151790,21,3752,5,0,1,6,TELPLO VALE DO AMANHECER,,,
426822,33,456,5,1,1,6,TEM  TUDO MATERIAL DE LIMPEZA,,,
95130,23,8609,5,0,2,3,TEM BANANEIRAS,,,
295733,29,19207,5,0,1,6,TEM CARNE,,,
555558,29,7103,5,0,1,6,TEM DE TUDO,,,
186816,29,33307,5,0,1,6,TEM DE TUDO MOVEIS USADOS,,,
216739,29,12905,5,0,1,6,TEM DE TUDO VARIEDADES,,,
233468,24,13607,5,0,2,3,TEM FERRAMENTAS DE TRABALHO COMEIAS CARR,,,
251957,31,4007,5,0,1,6,TEM GAZ URCIANO,,,
241350,43,2808,5,0,2,3,TEM HORTA,,,
325089,43,3103,5,0,1,6,TEM OUTRO NUMERO,,,
236727,21,9908,5,0,1,6,TEM TEM,,,
458727,21,11300,5,0,1,6,TEM UM BAR,,,
241516,35,50308,45,0,1,6,TEMAKARI MERCEARIA SUSHI MAR,,,
135925,42,5407,5,0,1,6,TEMAKERIA,,,
402899,35,10500,5,0,1,6,TEMAKERIA ACAI,,,
304403,43,14902,5,0,1,6,TEMAKERIA SUSHI BAR,,,
269374,14,100,5,0,1,6,TEMAKERIA UMAI,,,
464072,43,4630,5,0,1,6,TEMATICA GAUCHA,,,
561561,29,2005,5,0,2,6,TEMDA DE FAZER CHAPEU,,,
332336,26,12505,5,0,1,6,TEMDETUDO,,,
300171,29,10800,5,9,1,6,TEMOS RECARGA,,,
24836,31,55801,5,0,1,6,TEMPAPEL,,,
41611,35,50308,21,0,1,6,TEMPERABEM,,,
340673,35,51702,5,0,1,6,TEMPERAMENTO TERMICO,,,
372783,29,1007,5,0,1,6,TEMPEREX TEMPEROS,,,
32933,41,22206,5,0,1,6,TEMPERO DA PELE,,,
533736,24,8102,5,7,1,6,TEMPERO DE GULA RESTAURANTE E BAR,,,
55946,26,4106,5,0,1,6,TEMPERO DO ALEMAO,,,
301939,41,6902,5,6,1,6,TEMPERO E ARTE RESTAURANE,,,
507646,35,43402,5,0,1,6,TEMPERO E CIA,,,
128607,31,35209,5,0,1,6,TEMPERO GOSTOSAO,,,
196528,15,1709,5,0,1,6,TEMPEROS E BIJUTERIAS,,,
318335,32,4559,5,0,2,3,TEMPEROS E VERDIRAS,,,
471899,26,14204,5,0,1,6,TEMPEROS QUERO MAIS,,,
486412,35,38709,35,0,1,6,TEMPL0 AM0R E SANTIDDE,,,
103000,42,13203,5,0,1,6,TEMPLO,,,
542986,35,16408,5,0,1,6,TEMPLO  HARE  KRISHNA,,,
292450,23,3501,10,0,1,6,TEMPLO  RELIGIOSO,,,
36755,15,1402,55,0,1,6,TEMPLO ADVENTISTA,,,
474811,26,11705,5,0,1,6,TEMPLO ADVENTISTA DO 7 DIA,,,
441087,15,1402,55,0,1,6,TEMPLO ADVENTISTA DO SETIMO DIA,,,
225942,43,22400,5,0,1,6,TEMPLO AFRO BRASILEIRO,,,
1680,23,7304,5,0,1,6,TEMPLO ASSEMBLEIA DE DEUS,,,
443573,42,15802,5,0,1,6,TEMPLO ASSEMLEIA DE DEUS M DO ARREBATAME,,,
18601,32,3908,30,0,2,6,TEMPLO BATISTA,,,
274819,42,9102,5,0,1,6,TEMPLO BATISTA DO SETIMO DIA,,,
301102,29,27408,5,13,1,6,TEMPLO BATISTA MONTE SIAO,,,
21024,42,8906,5,0,1,6,TEMPLO BEREIANA,,,
97884,29,18001,5,0,1,6,TEMPLO BEVA DO AMANHECER,,,
80010,35,19709,5,0,2,6,TEMPLO BUDISTA,,,
252604,41,15200,5,1,1,6,TEMPLO BUDISTA MARINGA NAMBEI HOGANJI,,,
448585,35,19709,5,0,2,6,TEMPLO BUDISTA TIBETANO SHERAB LING,,,
47098,35,50308,49,0,1,6,TEMPLO BUDISTA ZEN,,,
478254,26,9600,5,0,1,6,TEMPLO CAMDOBLE,,,
24039,13,680,5,0,1,6,TEMPLO CANAA,,,
511282,29,21005,5,0,2,6,TEMPLO CATOLICO,,,
528020,23,13609,25,0,2,6,TEMPLO CATOLICO A ROMANO,,,
501828,52,7808,5,0,1,6,TEMPLO CAYRA DO AMANHECE,,,
199292,15,6104,5,0,1,6,TEMPLO CENTRAL DA ASSEMBLEIA DE DEUS,,,
154876,35,3307,5,0,1,6,TEMPLO DA ASSEMBLEIA DA MISSAO,,,
75850,32,5069,20,0,1,6,TEMPLO DA ASSEMBLEIA DE DEUS,,,
56464,52,20454,5,0,1,6,TEMPLO DA GLORIA DE DEUS,,,
254777,26,13008,5,0,1,6,TEMPLO DA GRACA,,,
97023,31,43302,5,0,1,6,TEMPLO DA IGREJA ADVENTISTA DO SETIMO DI,,,
414049,29,12707,5,0,1,6,TEMPLO DA IGREJA BATISTA SIAO,,,
476297,25,8901,5,0,1,6,TEMPLO DA MISSAO EVANGELICA PENTECOSTAL,,,
536963,26,2308,10,0,1,6,TEMPLO DA MISSAO PENTECOSTAL,,,
310352,33,1900,25,0,1,6,TEMPLO DE ADORACAO,,,
241863,31,32404,5,6,1,6,TEMPLO DE ADORACAO RHEMA,,,
507941,35,50308,43,0,1,6,TEMPLO DE CANDOMBLE,,,
504511,35,54102,5,0,1,6,TEMPLO DE CULTOS EVANGELICO,,,
459062,33,209,5,0,1,6,TEMPLO DE OGUM,,,
41124,52,8707,5,22,1,6,TEMPLO DE ORACAO,,,
274227,25,7507,5,0,1,6,TEMPLO DE ORACAO PETENCOSTAL,,,
183412,42,4202,5,0,1,6,TEMPLO DE QUIMBANDA,,,
146798,41,6902,5,7,1,6,TEMPLO DE UMBANDA,,,
208647,35,50308,43,0,1,6,TEMPLO DE UMBANDA CABOCLO PENA VERDE,,,
221007,35,43907,5,0,1,6,TEMPLO DE UMBANDA PRETO VELHO REI,,,
335434,35,47809,5,0,1,6,TEMPLO DE UMBANDA SEARA DOS ORIXAS E FOR,,,
309818,35,15004,5,0,1,6,TEMPLO DE UNBANDA,,,
395070,43,18309,5,0,1,6,TEMPLO DEUMBANDA,,,
41779,22,10656,5,0,2,6,TEMPLO DO CATOLICISMO,,,
394843,35,31209,10,0,2,6,TEMPLO DO SOL,,,
252229,12,401,5,0,2,6,TEMPLO DOS DAIME,,,
46682,43,14100,5,2,1,6,TEMPLO DOS MILAGRES,,,
224289,35,50308,51,0,1,6,TEMPLO ESPIRITA,,,
265333,43,14902,5,0,1,6,TEMPLO ESPIRITA DE UMBANDA CACIQUE PENA,,,
87204,33,1702,10,0,1,6,TEMPLO ESPIRITA ILE AXE,,,
574589,35,16200,5,0,1,6,TEMPLO ESPIRITA VICENTE DE PAULO,,,
402362,35,9502,5,0,1,6,TEMPLO ESPIRITUAL,,,
549476,33,4557,5,17,1,6,TEMPLO ESPIRITUALISTA SAINT MARTIN,,,
377632,35,9502,5,0,1,6,TEMPLO EVAGELICO ASSEMBLEIA DE DEUS,,,
490999,33,605,5,0,1,6,TEMPLO EVANG DA ASSEMB DE DEUS,,,
79921,35,51009,5,0,1,6,TEMPLO EVANGELICO,,,
463724,35,23206,5,0,1,6,TEMPLO EVANGELICO DO CRISTIANISMO RESTAU,,,
230625,33,4557,5,20,1,6,TEMPLO EVANGELICO IGREJA KAIROS,,,
88568,41,18402,5,0,1,6,TEMPLO EVANGELICO PENTECOSTAL,,,
337649,26,5004,10,0,1,6,TEMPLO EVANGELICO VIDA EM CRITO,,,
461087,35,38709,5,0,1,6,TEMPLO EVNGELICO,,,
362348,35,105,5,0,1,6,TEMPLO HONPA HONGWANJI,,,
233630,41,15200,5,19,1,6,TEMPLO IGREJA ASSEMBLEIA DE DEUS,,,
223232,41,15200,5,19,1,6,TEMPLO IGREJA CRISTO VIVE,,,
547380,13,2603,5,7,1,6,TEMPLO IGREJA EVAGELICA,,,
106398,33,6305,5,0,1,6,TEMPLO IGREJA PRESBITERIANA,,,
533555,33,4557,5,14,1,6,TEMPLO JUDEU,,,
172997,35,52205,5,0,1,6,TEMPLO MACONARIA,,,
229694,42,11900,5,0,1,6,TEMPLO MACONICO,,,
407725,43,3103,5,0,1,6,TEMPLO MASSONICO,,,
495482,35,2101,5,0,1,6,TEMPLO MONTE SIAO,,,
169464,35,18701,5,0,1,6,TEMPLO MUNDIAL CASA DE ORACAO,,,
386306,26,13909,5,0,1,6,TEMPLO NERUGA DO AMANHECER DE S TALHADA,,,
243383,22,11001,5,9,1,6,TEMPLO NOSSA DO MONTE SERRAT,,,
116487,11,205,5,7,1,6,TEMPLO ORDEM ROSA CRUZ,,,
250563,35,41604,5,0,2,6,TEMPLO ORRDEM ESPIRITUALISTA,,,
32233,31,37403,5,0,1,6,TEMPLO PENTECOSTAL,,,
128909,29,702,5,0,1,6,TEMPLO RELIGIOJO,,,
3284,31,43104,5,0,1,6,TEMPLO RELIGIOSO,,,
269709,32,607,5,0,1,6,TEMPLO RELIGIOSO ASSEMBLEIA DE DEUS,,,
242739,33,3500,5,11,1,6,TEMPLO RELIGIOSO CANDOMBLE,,,
406425,31,48905,5,0,2,6,TEMPLO RELIGIOSO CATOLICO,,,
77067,33,4557,5,20,1,6,TEMPLO RELIGIOSO CENTRO ESPIRITA,,,
230728,31,46107,5,0,1,6,TEMPLO SALAO DO REINO DAS TESTEMUNHAS DE,,,
28129,31,48103,5,0,2,6,TEMPLO SAO JOAO BATISTA,,,
481697,12,435,5,0,1,6,TEMPLO SEDE DA ASSEMBLEIA DE DEUS,,,
374017,35,9502,5,0,1,6,TEMPLO TESTEMUNHA DE JEOVA,,,
233277,42,7502,5,0,1,6,TEMPLO TESTEMUNHAS DE JEOVA,,,
8520,50,2704,5,11,1,6,TEMPLO UMBANDA,,,
202415,26,11606,5,19,1,6,TEMPLO UNIAO ESPIRITA DE PERNAMBUCO,,,
52446,31,6705,5,3,1,6,TEMPLO VALE DO AMANHECER,,,
366286,32,5002,15,8,1,6,TEMPO E SERVICO,,,
564495,31,35456,5,0,2,3,TEMPORARIO,,,
199722,31,35456,5,0,2,3,TEMPORARIO  PLANTACAO DE MILHO  FEIJAO,,,
34410,31,35456,5,0,2,3,TEMPORARIO HORTALICAS,,,
561416,31,35456,5,0,2,3,TEMPORARIO PLANTACAO DE FEIJAO,,,
323468,32,4906,10,0,1,6,TEMPOS BAR,,,
16538,35,38709,5,0,2,6,TENAMAQ,,,
