order,urban_rural,landuse_id,landuse_description,manual_label,label,snorkel_category
478794,1,6,SUZY FLORES,,NÃO DEFINIDO,-1
472773,1,6,SUZZI MODA FEMININA,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
337665,1,6,SV SO VIDROS,,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",35
422134,1,6,SVIDRACARIA ARTES E VIDROS,,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,16
101618,2,6,SWEET HONEY,,NÃO DEFINIDO,-1
449756,1,6,SWS ADVOGADOS,,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
234190,1,6,SX AUTOMOTIVE,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
227127,1,6,SYBER,,NÃO DEFINIDO,-1
10270,1,6,SYBER E LANCHONETE,,- ALIMENTAÇÃO,29
396269,1,6,SYBER SORVETES,,- ALIMENTAÇÃO,29
238682,1,6,SYENA VEICULOS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
302452,1,6,SYL E SA VARIEDADES,,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,11
409926,1,6,SYLTRANS,,NÃO DEFINIDO,-1
468159,1,6,SYN AGRO TECNOLOGIA A SERVICO DO AGRICUL,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
483594,1,6,SYNTO FORMULA FARMACIA DE MANIPULACAO,"- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS","- - COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, PERFUMARIA E COSMÉTICOS E ARTIGOS MÉDICOS, ÓPTICOS E ORTOPÉDICOS",19
276515,1,6,SYS TI,,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",38
121358,1,6,SYSCONNECT AUTOMACAO INDUSTRIAL LTDA,,NÃO DEFINIDO,-1
367536,1,6,SYTER CAR SOUND,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
565734,1,6,SYULS JEANS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
219688,1,6,T,,NÃO DEFINIDO,-1
225694,2,3,T,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
372469,1,6,T B G DEPOSITO GASIODUTO,,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,25
77353,1,6,T BIKE,,NÃO DEFINIDO,-1
289846,1,6,T CANDOMBLE ILE AXE OBA OTUM,,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",41
299356,1,6,T CC PSICOLOGIA CLINICA,,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37
409878,1,6,T CONFECCOES VAGO,,DESOCUPADO,42
558321,1,6,T E A  PRE FABRICADOS,,INDÚSTRIAS DE TRANSFORMAÇÃO,3
8835,1,6,T E T AUTO POSTO,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
415700,1,6,T M GRAFICA LTDA,,INFORMAÇÃO E COMUNICAÇÃO,30
51554,2,3,T PRODUCAO DE LEITE E TABACO,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
460848,1,6,T R MODAS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
533590,1,6,T S IMFORMATICA,,INFORMAÇÃO E COMUNICAÇÃO,30
284249,1,6,T0  BIKES,,NÃO DEFINIDO,-1
179230,1,6,T0RRE DE CELULAR,,NÃO DEFINIDO,-1
430606,1,6,T0RRE DE COMUNICACO,,NÃO DEFINIDO,-1
573244,1,6,T9 CAR,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
368104,1,6,TA CALCADOS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
544084,1,6,TA DE ORTAS FECHADAS,,DESOCUPADO,42
510083,1,6,TAASA INDUSTIA VESTUARIO LTDA,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
1705,1,6,TABACARIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
258588,1,6,TABACARIA  SAO  JOAO,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
446649,1,6,TABACARIA AGUIA LOTERIAS,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
253027,1,6,TABACARIA CASA DA SORTE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
416096,1,6,TABACARIA CENTRAL,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
533834,1,6,TABACARIA COLUMBIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
57136,1,6,TABACARIA DO JE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
87479,1,6,TABACARIA DO MARQUES,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
481199,1,6,TABACARIA DO PARQUE,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
391359,1,6,TABACARIA E CHARUTARIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
509248,1,6,TABACARIA E PESCARIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
115872,1,6,TABACARIA FLOR DE MINAS,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
335444,1,6,TABACARIA FLORA INDIANA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
76091,1,6,TABACARIA FLORES,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
45174,1,6,TABACARIA JA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
576123,1,6,TABACARIA JM,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
485710,1,6,TABACARIA MACOTA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
412200,1,6,TABACARIA MERCEARIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
531374,1,6,TABACARIA SAO GERALDO,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
176975,1,6,TABACARIA TITONI,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
43550,2,3,TABACO,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
497986,2,3,TABACO AIPIM,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
151696,1,6,TABAJARA,,NÃO DEFINIDO,-1
83224,2,6,TABAJARA CLUB,,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",38
441984,1,6,TABAJARA SOM E ACESSORIOS PARA AUTOS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
53394,1,6,TABAQUE COIFAS,,NÃO DEFINIDO,-1
247608,1,6,TABECARIA,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO","- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
440195,1,6,TABEINHA,,NÃO DEFINIDO,-1
192500,1,6,TABELIAO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
451949,1,6,TABELIAO DE NOTAS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
554984,1,6,TABELIAO DE NOTAS E PROTESTO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
572177,1,6,TABELIAO DE NOTAS E PROTESTO DE LETRAS E,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
318845,1,6,TABELIAO DE PROTESTO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
232963,1,6,TABELIAO DE PROTESTO DE LETRAS E TITULOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
452774,1,6,TABELIAO NOTAS E DE PROTESTO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
296712,1,6,TABELIONATO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
529216,1,6,TABELIONATO 1 DE NOTAS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
474220,1,6,TABELIONATO ARAQUARI,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
177562,1,6,TABELIONATO CAMARGO,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
44477,1,6,TABELIONATO DE NOTAS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
565526,1,6,TABELIONATO DE NOTAS E PROTESTOS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
99173,1,6,TABELIONATO DE NOTAS REGISTRO CIVIL,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
417756,1,6,TABELIONATO FELIX,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
428736,1,6,TABELIONATO FLECK,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
352598,1,6,TABELIONATO MALISKA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
36486,1,6,TABELIONATO MOREIRA,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
215857,1,6,TABELIONATO NOTAS,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
561779,1,6,TABELIONATO REGISTRO CIVIL,"ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS","ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS",33
43469,2,6,TABENA,,NÃO DEFINIDO,-1
364030,1,6,TABERA CASA DANTAS,,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37
1534,1,6,TABERNA,,NÃO DEFINIDO,-1
308558,1,6,TABERNA 5 IRMAOS,,NÃO DEFINIDO,-1
208360,2,6,TABERNA BILHAR,,NÃO DEFINIDO,-1
416791,1,6,TABERNA BONS AMIGOS,,NÃO DEFINIDO,-1
345964,2,6,TABERNA COMERCIAL,,NÃO DEFINIDO,-1
68718,1,6,TABERNA DA AMIZADE,,NÃO DEFINIDO,-1
389606,1,6,TABERNA DA DONA VANA,,NÃO DEFINIDO,-1
376675,2,6,TABERNA DA LU,,NÃO DEFINIDO,-1
229394,1,6,TABERNA DA MILENA,,NÃO DEFINIDO,-1
242311,1,6,TABERNA DE ALIMENTO,,INDÚSTRIAS EXTRATIVAS,2
322612,1,6,TABERNA DE ALIMENTOS,,INDÚSTRIAS EXTRATIVAS,2
94928,1,6,TABERNA DE COVENIENCIAS,,NÃO DEFINIDO,-1
195469,1,6,TABERNA DE CREMOSINHO,,NÃO DEFINIDO,-1
152494,1,6,TABERNA DE ESTIVAS,,NÃO DEFINIDO,-1
548765,1,6,TABERNA DE VARIEDADES,,- - COMÉRCIO VAREJISTA NÃO ESPECIALIZADO,11
292119,1,6,TABERNA DE VENDA DE BEBIDAS,,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
74553,1,6,TABERNA DEUS E FIEL,,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",41
332751,1,6,TABERNA DO ANTONIO BARBOSA,,NÃO DEFINIDO,-1
504540,1,6,TABERNA DO GATO 2,,OUTRAS ATIVIDADES DE SERVIÇOS,40
275981,1,6,TABERNA DO GERALDO,,NÃO DEFINIDO,-1
289656,2,6,TABERNA DO SALES,,NÃO DEFINIDO,-1
392790,2,6,TABERNA DO TIO PEDRO,,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
162678,1,6,TABERNA ESPANOLA,,NÃO DEFINIDO,-1
319836,2,6,TABERNA GENEROS ALIMENTICIOS,,INDÚSTRIAS EXTRATIVAS,2
369465,1,6,TABERNA ITALIA,,NÃO DEFINIDO,-1
488804,1,6,TABERNA O VERINHA,,NÃO DEFINIDO,-1
287806,1,6,TABERNA PRODUTOS ALIMENTICIOS,,INDÚSTRIAS EXTRATIVAS,2
108777,1,6,TABERNA QUEBRA CALHO,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
249138,1,6,TABERNA S BAR,,- ALIMENTAÇÃO,29
357583,2,6,TABERNA SAMARIA,,NÃO DEFINIDO,-1
91823,1,6,TABERNA SAMILE,,NÃO DEFINIDO,-1
409035,1,6,TABERNA VAGA,,DESOCUPADO,42
545170,1,6,TABERNACULO,,NÃO DEFINIDO,-1
78543,1,6,TABERNACULO DA FE,,NÃO DEFINIDO,-1
216928,1,6,TABERNACULO DOS ELEITOS CULTOS SABADOS 1,,"IGREJAS, TEMPLOS E ATIVIDADES RELIGIOSAS",41
35105,2,6,TABERNINHA,,NÃO DEFINIDO,-1
555754,1,6,TABERNINHA SONHO MEU,,NÃO DEFINIDO,-1
437678,1,6,TABLITA PARTICIPACOES COMERCIAIS,,NÃO DEFINIDO,-1
225995,2,3,TABOLEIRO GRANDE,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
537805,1,6,TABUADA PAPELARIA,,"- - COMÉRCIO VAREJISTA DE ARTIGOS CULTURAIS, RECREATIVOS E ESPORTIVOS",18
500510,1,6,TABUAS DE BOLO,,NÃO DEFINIDO,-1
154959,1,6,TABUAS DE PINOS,,NÃO DEFINIDO,-1
249220,1,6,TABUBA GOLDEM PARK,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
71150,2,3,TABUEIRO,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
129782,2,3,TABUEIRO DA BARRA,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
150403,2,3,TABULEIRO,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
153756,2,3,TABULEIRO COMPRIDO,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
123383,2,3,TABULEIRO DE MENESES,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
465534,1,6,TABULEIRO MOTO PECAS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
389173,1,6,TACADA,,NÃO DEFINIDO,-1
57126,1,6,TACI MAGAZINE,,- TRANSPORTE TERRESTRE,22
140889,1,6,TACO GIRO AUTO ELETRICAA,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
194776,1,6,TACOGRAFO,,NÃO DEFINIDO,-1
419139,1,6,TACOPLACA,,NÃO DEFINIDO,-1
130057,1,6,TACOS,,- TRANSPORTE TERRESTRE,22
492711,1,6,TADEU AUTO MECANICA,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
135849,1,6,TADEU AUTOMOVEIS,,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,17
381238,1,6,TADEU MATERIAIS DE CONTRUCAO,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
250365,1,6,TADEU MOTOS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
576039,1,6,TADEU RIBEIROS CABELELEIROS,,OUTRAS ATIVIDADES DE SERVIÇOS,40
216248,1,6,TADIS CYBER HOUSE,,NÃO DEFINIDO,-1
30794,1,6,TADO MAQUINAS PECAS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
233146,1,6,TAECARIA,,NÃO DEFINIDO,-1
194965,1,6,TAECARIA ARTE COURO,,NÃO DEFINIDO,-1
84652,1,6,TAFONA,,NÃO DEFINIDO,-1
456540,2,6,TAFONA MOEDOR DE MILHO,,NÃO DEFINIDO,-1
133029,1,6,TAG VISTORIAS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
566821,1,6,TAGIDE MOTOCICLETAS VENDA D MOTOS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
96140,1,6,TAGOGRAFOS PARA AUTOVELOCAR VELOCIMETROS,,NÃO DEFINIDO,-1
492918,1,6,TAHITI FABRICA DE TELHAS,,INDÚSTRIAS DE TRANSFORMAÇÃO,3
523868,1,6,TAIANE FASHION,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
74301,1,6,TAIGUARA IMOVEIS,,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,17
504688,1,6,TAIMO ESTACIONAMENTO,,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,25
358842,1,6,TAINAR CONFECCOES,,INDÚSTRIAS DE TRANSFORMAÇÃO,3
340251,1,6,TAINARA CABELELEIRA,,OUTRAS ATIVIDADES DE SERVIÇOS,40
488448,1,3,TAIOL DE CAFE,,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA",1
507795,1,6,TAIPA COFECCOES,,INDÚSTRIAS DE TRANSFORMAÇÃO,3
19438,1,6,TAISAT INSTRUMENTOS MUSICAIS,,CONSTRUÇÃO,6
321798,1,6,TAIWAN,,NÃO DEFINIDO,-1
555723,1,6,TAIWAN IMPORTADOS,,NÃO DEFINIDO,-1
79287,1,6,TAIYO ESTACIONAMENTO,,- ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,25
179024,1,6,TAKENORI SHIRAKAWA ME QUITANDA,,NÃO DEFINIDO,-1
157052,1,6,TAKI DESCARTAVEIS,,NÃO DEFINIDO,-1
347975,1,6,TAKI SUSHI RESTAURANTE JAPONES,,- ALIMENTAÇÃO,29
532810,1,6,TAL SINALIZACAO,,NÃO DEFINIDO,-1
298069,1,6,TALDO TEC RELOJOEIRO,,NÃO DEFINIDO,-1
505024,1,6,TALENTOS FESTAS,,NÃO DEFINIDO,-1
140445,1,6,TALES IMOBILIARIA,,ATIVIDADES IMOBILIÁRIAS,32
463427,1,6,TALHACAO DE TECIDOS,,NÃO DEFINIDO,-1
154487,1,6,TALHARIA E CORTE DE MALHAS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
93538,1,6,TALIANO MOTOS,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
84891,1,6,TALIMAN PECAS PARA TRATORES,,- COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,8
230153,1,6,TALIMPO,,NÃO DEFINIDO,-1
165178,1,6,TALIMPO PROD LIMP,,NÃO DEFINIDO,-1
429919,1,6,TALIPA PIPAS,,NÃO DEFINIDO,-1
65606,1,6,TALISBEQUE DISTRIBUDORA DE BEBIDAS,,"- - COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS, BEBIDAS E FUMO",14
570492,1,6,TALISMA BIJOUTERIA,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
281582,1,6,TALISMA DESIGN MOVEIS E DECORACAO,,- - COMÉRCIO VAREJISTA DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO; EQUIPAMENTOS E ARTIGOS DE USO DOMÉSTICO,17
120863,1,6,TALISMA JOIAS LANGERIE,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
49845,1,6,TALISMA MONITORIA 24HS,,NÃO DEFINIDO,-1
332552,2,6,TALISMAN MATERIAL DE CONSTRUCAO,,- - COMÉRCIO VAREJISTA DE MATERIAL DE CONSTRUÇÃO,16
486936,1,6,TALISMANOS HALL,,NÃO DEFINIDO,-1
51953,1,6,TALITA CONFECCOES,,INDÚSTRIAS DE TRANSFORMAÇÃO,3
322742,1,6,TALITA PRESENTES 2,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
405309,1,6,TALLADIUM DO BRASIL PROTESES DENTARIAS,,NÃO DEFINIDO,-1
561636,1,5,TALLES RAIMUNDO CIRURGIAO DENTISTA,,SAÚDE HUMANA E SERVIÇOS SOCIAIS,37
560303,1,6,TALON MANICURE E DEPILACAO,,OUTRAS ATIVIDADES DE SERVIÇOS,40
402571,1,6,TALU MODAS,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
300085,1,6,TALYLU PRESENTES,,- - COMÉRCIO VAREJISTA DE PRODUTOS NOVOS NÃO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,20
425140,1,6,TAM SERV AEREO,,INDÚSTRIAS EXTRATIVAS,2
443685,1,6,TAMA CREDITO,,NÃO DEFINIDO,-1
104056,1,6,TAMANDARE PEDRAS,,NÃO DEFINIDO,-1
458628,1,6,TAMARA REIS UNIFORME EMPRESARIAL,,CONSTRUÇÃO,6
380855,1,6,TAMBA DISCOS,,NÃO DEFINIDO,-1
77908,1,6,TAMBANI SUPERMERCADO DE FLORES,,"- - - COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - HIPERMERCADOS E SUPERMERCADOS",12
